Source,Target
1339563069450702854,1339481077170249730
1339562273636052993,1339481077170249730
1339561551397842944,1339481077170249730
1341598322222641152,1339530983763300354
1341538556062273536,1339530983763300354
1341500977946521600,1339530983763300354
1341493131313819656,1339530983763300354
1341480876249591808,1339530983763300354
1341472218555928576,1339530983763300354
1340911235819290625,1339530983763300354
1340865032461164552,1339530983763300354
1340843301554040832,1339530983763300354
1340841390041915392,1339530983763300354
1340824426091307010,1339530983763300354
1340725198975283201,1339530983763300354
1340668333406875648,1339530983763300354
1340662276014174208,1339530983763300354
1340584414686838789,1339530983763300354
1340583961483833345,1339530983763300354
1340548937426595842,1339530983763300354
1340528705379184641,1339530983763300354
1340527992234229761,1339530983763300354
1340485176770572288,1339530983763300354
1340386523699703811,1339530983763300354
1340380321120841728,1339530983763300354
1340367899727421447,1339530983763300354
1340362484398632960,1339530983763300354
1340338061289402369,1339530983763300354
1340325659663421441,1339530983763300354
1340318612632965120,1339530983763300354
1340283477992857602,1339530983763300354
1340268455589646339,1339530983763300354
1340266101226270720,1339530983763300354
1340240646854959105,1339530983763300354
1340239923316731904,1339530983763300354
1340205943452291074,1339530983763300354
1340202363739492356,1339530983763300354
1340166282449043457,1339530983763300354
1340138911943831552,1339530983763300354
1340122844437475328,1339530983763300354
1340120831586934785,1339530983763300354
1340120047658938368,1339530983763300354
1340077849106149376,1339530983763300354
1340077529089110024,1339530983763300354
1340069705487446019,1339530983763300354
1340057082574249987,1339530983763300354
1340044027102601217,1339530983763300354
1340005747602681858,1339530983763300354
1339968913606660096,1339530983763300354
1339953409844080643,1339530983763300354
1339942490007212032,1339530983763300354
1339928037224296449,1339530983763300354
1339926587509227521,1339530983763300354
1339921288215683075,1339530983763300354
1339921232788135938,1339530983763300354
1339892295752146946,1339530983763300354
1339870159494918145,1339530983763300354
1339856044844060673,1339530983763300354
1339848539569090560,1339530983763300354
1339847996096311296,1339530983763300354
1339842931121934338,1339530983763300354
1339828002134355970,1339530983763300354
1339807156003086337,1339530983763300354
1339798299306582017,1339530983763300354
1339791162622627840,1339530983763300354
1339788796280229888,1339530983763300354
1339787289795330048,1339530983763300354
1339773189765754880,1339530983763300354
1339771885454823424,1339530983763300354
1339762364909019136,1339530983763300354
1339761184258613256,1339530983763300354
1339753465887805441,1339530983763300354
1339752726645911552,1339530983763300354
1339751730909605888,1339530983763300354
1339748263696592896,1339530983763300354
1339745106346315778,1339530983763300354
1339744724094169093,1339530983763300354
1339739845686685698,1339530983763300354
1339737211785281536,1339530983763300354
1339725234643988481,1339530983763300354
1339703464415297538,1339530983763300354
1339702021054627840,1339530983763300354
1339696944952709121,1339530983763300354
1339689219250262016,1339530983763300354
1339688581187719168,1339530983763300354
1339680112460128265,1339530983763300354
1339679059685601281,1339530983763300354
1339672112722800644,1339530983763300354
1339669180396802048,1339530983763300354
1339665925449117701,1339530983763300354
1339657713534570498,1339530983763300354
1339649924422623240,1339530983763300354
1339649289019039744,1339530983763300354
1339647518683095043,1339530983763300354
1339645475088199680,1339530983763300354
1341018760069713921,1341018542603427841
1341032318094458881,1341031583361474569
1341032318094458881,1341031583361474569
1341013742369304576,1340993235720790017
1341013742369304576,1340993235720790017
1341018432268058625,1341018282535608321
1341691367446200321,1341686573960720385
1341701434610503680,1341693978517843971
1341701434610503680,1341693978517843971
1340552334926077955,1340127396930981888
1340462439268110337,1340263803645288448
1340305098094772224,1340128178002513921
1340301955327995904,1340127396930981888
1340263803645288448,1340135942133227520
1340263470852403200,1340127396930981888
1340210591420563456,1340127396930981888
1340203513717002243,1340127396930981888
1340147378205159425,1340127396930981888
1340146595061489665,1340127396930981888
1340143284119859200,1340132498756366337
1340142911162372097,1340127396930981888
1340135707159851011,1340127969713422337
1340133982927638528,1340127396930981888
1340133452318851072,1340127396930981888
1340133418575646720,1340127396930981888
1340132498756366337,1340127557383929858
1340130480306462722,1340127396930981888
1340128178002513921,1340127396930981888
1340127969713422337,1340127396930981888
1341589376690601984,1341404297083412499
1341511366562242564,1341467127916744705
1341470665958805504,1341470377814310912
1341470377814310912,1341469871192719360
1341469871192719360,1341379857482170370
1341467127916744705,1341404297083412499
1341425126009663491,1341379857482170370
1341416307837833217,1341379857482170370
1341404297083412499,1341387793470279685
1341387793470279685,1341379857482170370
1341384315410784257,1341379857482170370
1341381410335154176,1341379857482170370
1341098152674422789,1341042941335379968
1341047679632158720,1341042941335379968
1341644141449625600,1341571617202302976
1341643932371988480,1341571617202302976
1341642946987307008,1341571617202302976
1341642192192999424,1341488083888459778
1341639480655060992,1341336353422893058
1341500523405578244,1341408930422009857
1341488083888459778,1341404400124895233
1341446107130294274,1341403770924707844
1341445521844613121,1341336895628980224
1341426584260063238,1341426342861164544
1341421083468173312,1341420836285247494
1341420836285247494,1341419761373044738
1341419761373044738,1341336353422893058
1341415431135965187,1341414672243642368
1341414672243642368,1341412699209609221
1341404702601310208,1341404400124895233
1341336895628980224,1341336353422893058
1341300032805416961,1341289240747933697
1341299266141220864,1341289240747933697
1341294525927497728,1341289240747933697
1341159817055006721,1341157780376481792
1341159529866735620,1341158270380208130
1341158270380208130,1341157780376481792
1341385762399531009,1341385536024539136
1341385536024539136,1341385245875167234
1341385245875167234,1341385023858073600
1341385023858073600,1341384841737216004
1341384841737216004,1341384675466592264
1341384675466592264,1341359096205897728
1341163302274121733,1341163081364344832
1341163081364344832,1341108196841123841
1341108196841123841,1341024610243010561
1341077133926555651,1341021299464921091
1341024610243010561,1341021299464921091
1341423027960107008,1341419840116965377
1341501784007782400,1341465325099954182
1341472181235183618,1341465325099954182
1341024321700028417,1341019012243869698
1341019012243869698,1341018760069713921
1341169649010929665,1341145454109741057
1341145454109741057,1341135874675773440
1341135874675773440,1341135830862110720
1341135830862110720,1341122500932096000
1341122500932096000,1341119008578236417
1341095870717190144,1341035848964435968
1341035848964435968,1341034711636914179
1341034711636914179,1341032967448260612
1341032967448260612,1341032318094458881
1341032318094458881,1341031583361474569
1341032318094458881,1341031583361474569
1341031583361474569,1341030424944979968
1341031372417318912,1341030463578796036
1341030846522929155,1341030380640591873
1341030463578796036,1341029978549473281
1341030424944979968,1341029699594711043
1341030380640591873,1341029699594711043
1341029978549473281,1341029116733173761
1341029699594711043,1341026375600320512
1341029116733173761,1341025997395800066
1341026375600320512,1341026052605415424
1341026052605415424,1341023487272599552
1341025997395800066,1341025567915843590
1341025567915843590,1341023946175631363
1341023946175631363,1341023294305292288
1341023487272599552,1341022440537919493
1341023294305292288,1341022960602255360
1341023067288596480,1341022920064286722
1341022960602255360,1341022190557388801
1341022920064286722,1341022440537919493
1341022445466206208,1341022319582601217
1341022440537919493,1341021507565334533
1341022319582601217,1341021507565334533
1341022190557388801,1341021898013102081
1341021898013102081,1341020844236152832
1341021507565334533,1341021178920660992
1341021178920660992,1341020844236152832
1341020844236152832,1341020218034892802
1341020218034892802,1341019854518796288
1341020097675202569,1341009231655407617
1341019854518796288,1341019027716583428
1341770824798396420,1341015714929364994
1341194152520912896,1341013742369304576
1341075031317745664,1340390147385401344
1341034741999558657,1339803282961801223
1341017949750972416,1340993235720790017
1341015714929364994,1340693680118779904
1341013742369304576,1340993235720790017
1341013742369304576,1340993235720790017
1340993235720790017,1340693680118779904
1340693680118779904,1340641843063775233
1340390147385401344,1340145819580829701
1340080623839395840,1339803282961801223
1339810734557913088,1339803282961801223
1339807254426447872,1339803282961801223
1341508734325936128,1340659828515999744
1340785817548181505,1340766156542652416
1340779056669863939,1340716024019247105
1340777198035341312,1340697264298340353
1340777054531416064,1340697264298340353
1340775801172750344,1340764369395855362
1340775338129973248,1340716024019247105
1340769725614333960,1340672049547796487
1340769493157617668,1340669463499313152
1340766569933271040,1340716024019247105
1340764369395855362,1340716635628322819
1340752247966220289,1340751366248165379
1340751366248165379,1340751002870272000
1340738594651172864,1340661415175139330
1340727682141626368,1340675810169155586
1340675810169155586,1340659745129021440
1340672049547796487,1340671491671777280
1340671491671777280,1340669463499313152
1340661238309801986,1340655758313185282
1340655758313185282,1340653981677342721
1340653981677342721,1340653255580381190
1341052170096046081,1341049209454247936
1341759969524367361,1341737708562096129
1341759227677827074,1341737708562096129
1341751544669155329,1341718697719689217
1341745794995642368,1341743651190398978
1341743651190398978,1341738772191453184
1341738921126969347,1341689085690224641
1341738772191453184,1341690229045010432
1341738078940049408,1341704566451126272
1341737708562096129,1341730650664050689
1341737216691859464,1341732419989352451
1341736390732771328,1341686868417474561
1341734717528436736,1341711476080463874
1341734092711325696,1341676130298900480
1341733360742350848,1341732960974856192
1341732960974856192,1341683226960662529
1341732419989352451,1341701488935133184
1341714223282466821,1341701434799222784
1341711476080463874,1341710970129960960
1341710970129960960,1341701466608775168
1341701488935133184,1341667253335584768
1341697878658404352,1341692887285829640
1341693718605262851,1341683226960662529
1341676202822688768,1341675777088172034
1341407920576196616,1341407912175034371
1341379083452768256,1341375694245298179
1341614767870521345,1341592973968957441
1341592973968957441,1341377145952751622
1341570054006198274,1341569762619510785
1341447048399187968,1341442116874948609
1341508571364642817,1340909408503685122
1341445898296061962,1341382578314620929
1341369476785291264,1341368681528500229
1341630274694762496,1341177788825518085
1341594207723655168,1341571312419004416
1341082339758256134,1341047220066537480
1341148336267603971,1341142089690701829
1341142089690701829,1341141150044987393
1341141150044987393,1341116921798946819
1341116921798946819,1341115635867246594
1341115635867246594,1341054699324256257
1341075563981750276,1341075113433817089
1341071259891867650,1341070328072704001
1341071101288468480,1341070798845571072
1341070798845571072,1341070328072704001
1341070558889463816,1341069666400219137
1341070328072704001,1341062041893801984
1341065701847654407,1341062041893801984
1341063097935654912,1341062041893801984
1341060034067902470,1341059341349249026
1341059341349249026,1341044871667339267
1341058842126376963,1341058565545586690
1341056897454125059,1341054699324256257
1341056186855133185,1341054699324256257
1341003499199315974,1341003217388384257
1341002017934893057,1341001372364402689
1341001372364402689,1341001107548631040
1340987826813472768,1340984665583329283
1340970686295191555,1340970295335804930
1340968759557844993,1340967959817297922
1340967959817297922,1340967369305448453
1340967369305448453,1340967065570713601
1340957917684641792,1340957028219543552
1340957028219543552,1340956165497339905
1340956165497339905,1340955671483850755
1341523052924956679,1341517412990996483
1341522974508265476,1341008502471487488
1341517412990996483,1341008502471487488
1341008502471487488,1340857274831540224
1341120211903107072,1340922465627750402
1341439120443396096,1341408287758151683
1341408287758151683,1341377837610233857
1341380434341588994,1341377837610233857
1341377837610233857,1341375172494934016
1341375172494934016,1341373648876265472
1341373648876265472,1341132076490350601
1341132076490350601,1341100677343440896
1341124962648731648,1341120653320138764
1341100677343440896,1341098476164304897
1341098476164304897,1341086679852064772
1341086679852064772,1341069683278180355
1341069683278180355,1341067883640664064
1341062145597960194,1341057821400592384
1341061387972472832,1341057821400592384
1341059849950539777,1340762063505928193
1341059510429954053,1341047287036977152
1340355879175139328,1339518984417234945
1339923773537959936,1339304870038425603
1339923456410841088,1339304870038425603
1339706407772442626,1339304870038425603
1339687472217927682,1339685595824721922
1339686637975072770,1339685595824721922
1339686243152646144,1339685595824721922
1339609161449893893,1339371366252998663
1339608992838873090,1339394095744077824
1339592675507335169,1339304870038425603
1339580462763798528,1339304870038425603
1339572491241615360,1339572223569502209
1339571331143229440,1339304870038425603
1339553986446307329,1339486209039622145
1339552728155086848,1339486209039622145
1339551620791726081,1339486209039622145
1339517745478709248,1339304870038425603
1339516437199654917,1339304870038425603
1339515775518830592,1339304870038425603
1339514967712739334,1339304870038425603
1339512398848401408,1339304870038425603
1339511786509316096,1339304870038425603
1339488566548836352,1339304870038425603
1339486209039622145,1339403142274924546
1339441832774742017,1339304870038425603
1339441127762628608,1339304870038425603
1339417965557665792,1339304870038425603
1339417230795104259,1339304870038425603
1339404485421101056,1339304870038425603
1339403549482962946,1339304870038425603
1339403142274924546,1339400277238181888
1339400662312919041,1339395106072264704
1339400512500883456,1339400277238181888
1339400284896837633,1339393282812473346
1339399549924872195,1339304870038425603
1339397360049262593,1339304870038425603
1339396286970273794,1339304870038425603
1339395823176736769,1339304870038425603
1339395736681783297,1339304870038425603
1339395548311334912,1339304870038425603
1339395158589235203,1339393575373692935
1339395113668272132,1339394065763192833
1339395106072264704,1339394095744077824
1339394992821907458,1339304870038425603
1339394873300901888,1339304870038425603
1339394873300901888,1339304870038425603
1339394532257968131,1339304870038425603
1339394095744077824,1339304870038425603
1339394065763192833,1339393679002361858
1339393802335891456,1339304870038425603
1339393679002361858,1339304870038425603
1339393575373692935,1339304870038425603
1339393282812473346,1339304870038425603
1339385009661210625,1339353266748940288
1339375647597207552,1339304870038425603
1339375156758777857,1339304870038425603
1339374655589785602,1339304870038425603
1339374465302614018,1339304870038425603
1339374334767484929,1339304870038425603
1339374283341127687,1339304870038425603
1339371864876081152,1339304870038425603
1339371655278280704,1339304870038425603
1339371366252998663,1339304870038425603
1339364492681965568,1339304870038425603
1339364338084192257,1339353266748940288
1339361823733276673,1339304870038425603
1339360590158942208,1339304870038425603
1339360320863809549,1339353266748940288
1339359531160268803,1339353266748940288
1339359496553021440,1339351343262281728
1339359252792664064,1339353678663344128
1339359218789474304,1339353266748940288
1339358512204288000,1339304870038425603
1339357058739650571,1339353266748940288
1339356459725950976,1339353266748940288
1339356148487610368,1339353266748940288
1339354926720421888,1339353266748940288
1339354753436954627,1339353266748940288
1339354525770129408,1339353266748940288
1339353800428183553,1339353266748940288
1339353678663344128,1339349104950980608
1339353541018791938,1339304870038425603
1339352118440947712,1339349104950980608
1339351662004191234,1339349104950980608
1339351343262281728,1339349104950980608
1339346011718815744,1339304870038425603
1341710057394810880,1341504852749393924
1341504852749393924,1341503882543980554
1341410204118900741,1341103577029353480
1341408858372235265,1341055820734324739
1341282919810297856,1341103577029353480
1341133444378726406,1341133201637564417
1341133201637564417,1341132608458137600
1341133073715519490,1341059354334621696
1341132608458137600,1341106254266167303
1341132304069083137,1341060250661732352
1341132065098633216,1341064328208920583
1341125807016718338,1341101435166056454
1341120108782084099,1341067126141034496
1341119904150392832,1341106254266167303
1341116847291322369,1341069218121474050
1341116720140996610,1341107132238876676
1341116029183909889,1341108742763532295
1341108742763532295,1341101903040684032
1341107660414967809,1341107132238876676
1341107132238876676,1341103577029353480
1341106254266167303,1341055820734324739
1341103577029353480,1341060711460564993
1341102738332106752,1341065616371888139
1341101903040684032,1341064328208920583
1341101435166056454,1341064491476393985
1341078967370063878,1341055820734324739
1341072253010636800,1341055820734324739
1341069728547139585,1341055820734324739
1341069444056047619,1341055820734324739
1341069218121474050,1341055820734324739
1341065616371888139,1341055820734324739
1341064491476393985,1341055820734324739
1341064328208920583,1341055820734324739
1341064195585036289,1341055820734324739
1341063189354737665,1341055820734324739
1341062304629141504,1341055820734324739
1341062213545693187,1341055820734324739
1341060990822195204,1341055820734324739
1341060711460564993,1341055820734324739
1341060530405052416,1341055820734324739
1341060285705154560,1341055820734324739
1341060250661732352,1341055820734324739
1341059927607975939,1341055820734324739
1341059787602202627,1341055820734324739
1341059369845272576,1341055820734324739
1341059354334621696,1341058900326375425
1341059290216448000,1341055820734324739
1341058873323630596,1341055820734324739
1341048517167632385,1341048235675144192
1341127735138111489,1339976780392755201
1341003562378293252,1339736971892183040
1340948793991319553,1340719975309463553
1340869143617294337,1339736971892183040
1340792856898920453,1339736971892183040
1340744571815407617,1339736971892183040
1340721905599356928,1339736971892183040
1340691112277794816,1340534275674959873
1340642233561862146,1339736971892183040
1340509692632678400,1339736971892183040
1340449575597977601,1339736971892183040
1340362992920223745,1340159716828344320
1340288266831093762,1340264160677031938
1340269878608052226,1340264762261835780
1340266410421989376,1339929908659761152
1340266008301490176,1339937215871406082
1340258089623281664,1339736971892183040
1340256458873704450,1340256128983326722
1340242020267421696,1339736971892183040
1340176987109945345,1340176400096002049
1340176400096002049,1340172687285645313
1340172687285645313,1340172331302354944
1340172331302354944,1339736971892183040
1340159716828344320,1339736971892183040
1340067648948690944,1340046261181886467
1340066675518021632,1339989127467511810
1340063060921184256,1340059506177421313
1340046826653831170,1340031844960624646
1340046261181886467,1339976780392755201
1340046087458054147,1340031844960624646
1340040694598041601,1339736971892183040
1340039947173195777,1339983816878944258
1340039256954216449,1339736971892183040
1340010943850360834,1339736971892183040
1339998613011910656,1339736971892183040
1339989127467511810,1339988606899924994
1339988029004521472,1339736971892183040
1339987960549269507,1339736971892183040
1339981446686060551,1339736971892183040
1339979042699816960,1339736971892183040
1339976780392755201,1339736971892183040
1339973842287128578,1339736971892183040
1339961743909421056,1339736971892183040
1339959040068227073,1339736971892183040
1339957004950007808,1339736971892183040
1339954018852978690,1339736971892183040
1339952825992957953,1339736971892183040
1339946751583604736,1339736971892183040
1339944120106663937,1339736971892183040
1339943304939646976,1339936460489822208
1339940344884908032,1339736971892183040
1339938641989263361,1339736971892183040
1339928296545538048,1339736971892183040
1340135942133227520,1340127396930981888
1340127557383929858,1340127396930981888
1341018542603427841,1341018432268058625
1340641843063775233,1340390147385401344
1341220078520438788,1340837405977296896
1341117123352010753,1340837405977296896
1339314644238917634,1339304870038425603
1341763415572963328,1340127396930981888
1341527431065329665,1340127396930981888
1340818780943953920,1340127396930981888
1340695502938058759,1340127396930981888
1340496130904383488,1340127396930981888
1340469830126845953,1340127396930981888
1340465343219851264,1340127396930981888
1340458904338264068,1340127396930981888
1340451881135591426,1340127396930981888
1340418989290180608,1340127396930981888
1340411068003348481,1340127396930981888
1340406282528833536,1340127396930981888
1340391977049862145,1340127396930981888
1340387813179543553,1340127396930981888
1340378695526191107,1340127396930981888
1340367287744925701,1340127396930981888
1340321766116368385,1340127396930981888
1340318574578163713,1340127396930981888
1340309301160595458,1340127396930981888
1340308279570825218,1340127396930981888
1340305952831135745,1340127396930981888
1340301104786120704,1340127396930981888
1340293687524388873,1340127396930981888
1340286955976855552,1340127396930981888
1340267697758744576,1340127396930981888
1340261733101957121,1340127396930981888
1340260367432347649,1340127396930981888
1340259384715341824,1340127396930981888
1340252670335082497,1340127396930981888
1340236773042098176,1340127396930981888
1340230396617867265,1340127396930981888
1340228767256555521,1340127396930981888
1340226165710094337,1340127396930981888
1340225060905336835,1340127396930981888
1340220263951163393,1340127396930981888
1340207137599832065,1340127396930981888
1340198461036085248,1340127396930981888
1340193845628129280,1340127396930981888
1340190468320083974,1340127396930981888
1340186792826458113,1340127396930981888
1340186200766877696,1340127396930981888
1340185849301004288,1340127396930981888
1340184735260188672,1340127396930981888
1340173558371201025,1340127396930981888
1340170013039337475,1340127396930981888
1340168549856382977,1340127396930981888
1340161465802698753,1340127396930981888
1340161168967692289,1340127396930981888
1340159977940402177,1340127396930981888
1340158726850932736,1340127396930981888
1340158194455175173,1340127396930981888
1340156529543155713,1340127396930981888
1340154563702083585,1340127396930981888
1340151863996366848,1340127396930981888
1340151667044589568,1340127396930981888
1340148435996078080,1340127396930981888
1340148254411919360,1340127396930981888
1340145878770855937,1340127396930981888
1340145524763209728,1340127396930981888
1340145074743611392,1340127396930981888
1340144594881634304,1340127396930981888
1340144154215657474,1340127396930981888
1340143564030955522,1340127396930981888
1340140815922974722,1340127396930981888
1340140738588385286,1340127396930981888
1340139941402083329,1340127396930981888
1340139373128462337,1340127396930981888
1340137660153737216,1340127396930981888
1340136928755245057,1340127396930981888
1340136578107256834,1340127396930981888
1340136477909520385,1340127396930981888
1340136291636301824,1340127396930981888
1340135597994770433,1340127396930981888
1340134729274691584,1340127396930981888
1340133516252565505,1340127396930981888
1340133413827850240,1340127396930981888
1340133087854829568,1340127396930981888
1340133019542122502,1340127396930981888
1340132944640356353,1340127396930981888
1340132868782231552,1340127396930981888
1340132636568784897,1340127396930981888
1340132565714259968,1340127396930981888
1340131633953988608,1340127396930981888
1340131372837580802,1340127396930981888
1340130774452826113,1340127396930981888
1340130420822855680,1340127396930981888
1340130403152244736,1340127396930981888
1340130378657488898,1340127396930981888
1340130312324562944,1340127396930981888
1340129937538371584,1340127396930981888
1340129698102169600,1340127396930981888
1340129639054811136,1340127396930981888
1340129630171357185,1340127396930981888
1340129421697675264,1340127396930981888
1341661602072948737,1341379857482170370
1341500608981970950,1341379857482170370
1341395754569576450,1341379857482170370
1341395664173998082,1341379857482170370
1341392173082750978,1341379857482170370
1341385240619536389,1341379857482170370
1341384131960299522,1341379857482170370
1341382559146635264,1341379857482170370
1341696541069860864,1341042941335379968
1341373358575939585,1341042941335379968
1341345011716272129,1341042941335379968
1341328718170628096,1341042941335379968
1341314764325064704,1341042941335379968
1341079208974569474,1341042941335379968
1341060127349231625,1341042941335379968
1341055744175706112,1341042941335379968
1341053369528569857,1341042941335379968
1341047713908060162,1341042941335379968
1341392294394482688,1341289240747933697
1341311924236034048,1341289240747933697
1341290477107073024,1341289240747933697
1341290473445490689,1341289240747933697
1341581070924455939,1341359096205897728
1341550211961905156,1341359096205897728
1341540025956249601,1341359096205897728
1341521636676292608,1341359096205897728
1341418325553909760,1341359096205897728
1341413865632878595,1341359096205897728
1341413531422482433,1341359096205897728
1341407445911015424,1341359096205897728
1341388335026204672,1341359096205897728
1341381600437825538,1341359096205897728
1341380388070023169,1341359096205897728
1341375061064884227,1341359096205897728
1341371807576842242,1341359096205897728
1341369631785803783,1341359096205897728
1341362485488697344,1341359096205897728
1341359460065943555,1341359096205897728
1341077165509660676,1341021299464921091
1341465496730951680,1341465325099954182
1341577962907463680,1341530410279432192
1341560028810121216,1341530410279432192
1341554383604072448,1341530410279432192
1341549753428008960,1341530410279432192
1341541463226769408,1341530410279432192
1341530963336114178,1341530410279432192
1341492564575268868,1341407912175034371
1341378009857724419,1341375694245298179
1341375780656394240,1341375694245298179
1341375770422169601,1341375694245298179
1341741659134992384,1341377145952751622
1341682524595077120,1341377145952751622
1341619956920664065,1341377145952751622
1341593086573592577,1341377145952751622
1341592995594825730,1341377145952751622
1341420769729867777,1341377145952751622
1341389811245080586,1341377145952751622
1341386615130783745,1341368681528500229
1341053307238887424,1341047220066537480
1341048752283521024,1341047220066537480
1341048044717039616,1341047220066537480
1340819850621546496,1340819788474494984
1341524500546895872,1339304870038425603
1339896598675931136,1339304870038425603
1339869884369436672,1339304870038425603
1339512880836784129,1339304870038425603
1339481757704466434,1339304870038425603
1339453557905498112,1339304870038425603
1339442834529726464,1339304870038425603
1339396223149682695,1339304870038425603
1339395987547320321,1339304870038425603
1339395168034668545,1339304870038425603
1339393300571164672,1339304870038425603
1339338686408830977,1339304870038425603
1339326240596090880,1339304870038425603
1339325113460813825,1339304870038425603
1339319139165478912,1339304870038425603
1339318260190285826,1339304870038425603
1339315661009457152,1339304870038425603
1339312091736535041,1339304870038425603
1339311739398205440,1339304870038425603
1339311660587241481,1339304870038425603
1339311656963207168,1339304870038425603
1339311562474090498,1339304870038425603
1339311238560559122,1339304870038425603
1339310368603168770,1339304870038425603
1339309719794704384,1339304870038425603
1339308766274064384,1339304870038425603
1339308650079326209,1339304870038425603
1339308193491677189,1339304870038425603
1339307645140791298,1339304870038425603
1339305495937552394,1339304870038425603
1340762627853697028,1340751361948798977
1341073099874308096,1341072343427403778
1341154021059518466,1341150171716042752
1340680692301217792,1340680262221488129
1339260626334576641,1339260177464389633
1341615354481618951,1339736971892183040
1341550933390581761,1339736971892183040
1341489096930324482,1339736971892183040
1341247103457259521,1339736971892183040
1341238378243743744,1339736971892183040
1340914747458416640,1339736971892183040
1340887823294095361,1339736971892183040
1340885840994701313,1339736971892183040
1340673103546998788,1339736971892183040
1340639374027845632,1339736971892183040
1340627475982819328,1339736971892183040
1340571775453769728,1339736971892183040
1340552340051529731,1339736971892183040
1340536907898507266,1339736971892183040
1340478901227810818,1339736971892183040
1340462400647008257,1339736971892183040
1340454099536367617,1339736971892183040
1340430492483641344,1339736971892183040
1340420220775624706,1339736971892183040
1340416410300739584,1339736971892183040
1340398774934523906,1339736971892183040
1340375527987671041,1339736971892183040
1340345638924521472,1339736971892183040
1340338194122989571,1339736971892183040
1340326381515911171,1339736971892183040
1340264012022427648,1339736971892183040
1340236218169176064,1339736971892183040
1340214836119150592,1339736971892183040
1340187697881575424,1339736971892183040
1340159279559561216,1339736971892183040
1340153396783943681,1339736971892183040
1340149799341973504,1339736971892183040
1340149553383632897,1339736971892183040
1340145227764543488,1339736971892183040
1340142225884389376,1339736971892183040
1340141983466102784,1339736971892183040
1340118602314379267,1339736971892183040
1340117176502550529,1339736971892183040
1340108254773428225,1339736971892183040
1340102167336665088,1339736971892183040
1340090211401756672,1339736971892183040
1340084086342373376,1339736971892183040
1340082795872456714,1339736971892183040
1340080842492833792,1339736971892183040
1340074456656588814,1339736971892183040
1340073798993907712,1339736971892183040
1340062623451271169,1339736971892183040
1340059414988947457,1339736971892183040
1340058874980823053,1339736971892183040
1340056450014523400,1339736971892183040
1340051164084097024,1339736971892183040
1340046498315313154,1339736971892183040
1340046324591411201,1339736971892183040
1340044767955173378,1339736971892183040
1340039611775672320,1339736971892183040
1340039055074074626,1339736971892183040
1340035743985614850,1339736971892183040
1340025244027813888,1339736971892183040
1340022365766385664,1339736971892183040
1340019999642165248,1339736971892183040
1340017386389291008,1339736971892183040
1340008358170996737,1339736971892183040
1340006902789496836,1339736971892183040
1340004646853746695,1339736971892183040
1340000538750926848,1339736971892183040
1340000256721862657,1339736971892183040
1340000214057422852,1339736971892183040
1340000095912148992,1339736971892183040
1339997475185127424,1339736971892183040
1339996318320750595,1339736971892183040
1339994859608961026,1339736971892183040
1339993655961153536,1339736971892183040
1339992078034612224,1339736971892183040
1339991622910693380,1339736971892183040
1339989839953850369,1339736971892183040
1339989788703780864,1339736971892183040
1339989607887335425,1339736971892183040
1339987358020714499,1339736971892183040
1339984437988175882,1339736971892183040
1339983910592258051,1339736971892183040
1339982242358050816,1339736971892183040
1339980490124746755,1339736971892183040
1339980082346115072,1339736971892183040
1339979686831661058,1339736971892183040
1339978986026270720,1339736971892183040
1339977118659321857,1339736971892183040
1339975693887811585,1339736971892183040
1339969413026594819,1339736971892183040
1339969120704618496,1339736971892183040
1339968520382259204,1339736971892183040
1339962949763555328,1339736971892183040
1339961958263631877,1339736971892183040
1339961918916800513,1339736971892183040
1339960333763555329,1339736971892183040
1341780719245414403,1341759227677827074
1341774034896359432,1341771854181257217
1341817510228738049,1341788477273354244
1341816996082552832,1341788102701047811
1341815769525592064,1341773572885385217
1341813344819236864,1341803196172349446
1341803196172349446,1341802522122469377
1341802522122469377,1341798252933472257
1341799646302224386,1341771652841934848
1341799456518377477,1341771421685465088
1341798252933472257,1341781358696255493
1341792721267273734,1341791714521047041
1341791714521047041,1341788512736202754
1341790339380748288,1341703968595046400
1341788512736202754,1341786333656862720
1341787671602081792,1341787011775160320
1341784378167488512,1341737216691859464
1341781358696255493,1341751544669155329
1341812584715051012,1341379857482170370
1341812430754762757,1341379857482170370
1341812090990972928,1341806497798471683
1341757638531571714,1341756944621703170
1341757568864141313,1341756944621703170
1341819727920902144,1341818114074320896
1341819056710508544,1341814936746536962
1341818114074320896,1341817429106847745
1341817429106847745,1341815960819273728
1341815960819273728,1341814936746536962
1341814936746536962,1341778869674672128
1341811178033569794,1341810895199084544
1341809820484030465,1341793347019665419
1341809730532958211,1341791914631282692
1341806382048305154,1341691367446200321
1341793022787407875,1341711102099349505
1341791914631282692,1341791070376607744
1341755154534715397,1341682975902068738
1341711102099349505,1341641441257418759
1341701434610503680,1341693978517843971
1341701434610503680,1341693978517843971
1341697111184855041,1341651761006723072
1341694642623012864,1341693671138312192
1341693978517843971,1341693160171442176
1341693671138312192,1341692387169619968
1341693160171442176,1341692859548884992
1341692859548884992,1341692387169619968
1341692387169619968,1341691768614629376
1341691768614629376,1341687642359025666
1341687642359025666,1341641441257418759
1341686573960720385,1341685155631517697
1341685155631517697,1341684094724354050
1341684094724354050,1341682975902068738
1341655591098470401,1341655143503155200
1341655143503155200,1341654913894535168
1341654913894535168,1341651761006723072
1341641441257418759,1341640724673146880
